Error	Name
-1.4038	2-UpCCGSD
0.48828	2-UpCCGSD
0.54931	2-UpCCGSD
0.1831	2-UpCCGSD
0.1831	2-UpCCGSD
0.18311	2-UpCCGSD
0.18311	2-UpCCGSD
0.06103	2-UpCCGSD
0.12207	2-UpCCGSD
0.24414	2-UpCCGSD
0.18311	2-UpCCGSD
0	2-UpCCGSD
0.54932	2-UpCCGSD
0.06104	2-UpCCGSD
0.48828	2-UpCCGSD
0.30518	2-UpCCGSD
1.15967	2-UpCCGSD
0.24414	2-UpCCGSD
1.09863	2-UpCCGSD
1.2207	2-UpCCGSD
2.19727	2-UpCCGSD
0.36621	2-UpCCGSD
-0.1831	2-UpCCGSD
1.09864	2-UpCCGSD
0.61035	2-UpCCGSD
0.48828	2-UpCCGSD
0.48828	2-UpCCGSD
0.1831	2-UpCCGSD
0.12207	2-UpCCGSD
0.18311	2-UpCCGSD
0.06103	2-UpCCGSD
0.06103	2-UpCCGSD
0.1831	2-UpCCGSD
0.24414	2-UpCCGSD
0	2-UpCCGSD
0.36621	2-UpCCGSD
0.54932	2-UpCCGSD
0.67139	2-UpCCGSD
-0.67138	2-UpCCGSD
1.0376	2-UpCCGSD
0.48828	2-UpCCGSD
1.58691	2-UpCCGSD
1.83105	2-UpCCGSD
1.77002	2-UpCCGSD
1.28173	2-UpCCGSD
-1.2207	2-UpCCGSD
-1.09863	2-UpCCGSD
0.48828	2-UpCCGSD
0.06103	2-UpCCGSD
0.06103	2-UpCCGSD
0.36621	2-UpCCGSD
0.54932	2-UpCCGSD
0.06104	2-UpCCGSD
0.24414	2-UpCCGSD
0	2-UpCCGSD
0.1831	2-UpCCGSD
0.12207	2-UpCCGSD
-0.12207	2-UpCCGSD
0.1831	2-UpCCGSD
0.67139	2-UpCCGSD
-0.67138	2-UpCCGSD
-0.48828	2-UpCCGSD
0.85449	2-UpCCGSD
1.0376	2-UpCCGSD
1.58691	2-UpCCGSD
1.28173	2-UpCCGSD
1.09863	2-UpCCGSD
1.83105	2-UpCCGSD
0.97657	2-UpCCGSD
1.09864	2-UpCCGSD
0.30518	2-UpCCGSD
0.1831	2-UpCCGSD
0.12207	2-UpCCGSD
0.42724	2-UpCCGSD
-0.18311	2-UpCCGSD
0.12207	2-UpCCGSD
0	2-UpCCGSD
0.12207	2-UpCCGSD
0.1831	2-UpCCGSD
0.24414	2-UpCCGSD
0.12207	2-UpCCGSD
0.06103	2-UpCCGSD
0.18311	2-UpCCGSD
-0.30517	2-UpCCGSD
0.54932	2-UpCCGSD
0.36621	2-UpCCGSD
0.91553	2-UpCCGSD
1.95312	2-UpCCGSD
0.85449	2-UpCCGSD
1.28174	2-UpCCGSD
1.2207	2-UpCCGSD
0.97657	2-UpCCGSD
-0.91552	2-UpCCGSD
0.67139	2-UpCCGSD
0.36621	2-UpCCGSD
0.12207	2-UpCCGSD
0.12207	2-UpCCGSD
0.18311	2-UpCCGSD
0.18311	2-UpCCGSD
0.1831	2-UpCCGSD
0.1831	2-UpCCGSD
0.12207	2-UpCCGSD
0.12207	2-UpCCGSD
-0.12207	2-UpCCGSD
0.1831	2-UpCCGSD
-0.06103	2-UpCCGSD
0.73242	2-UpCCGSD
0.06104	2-UpCCGSD
0.85449	2-UpCCGSD
1.2207	2-UpCCGSD
2.19726	2-UpCCGSD
0.79345	2-UpCCGSD
0.79346	2-UpCCGSD
1.09863	2-UpCCGSD
0	2-UpCCGSD
0.24414	2-UpCCGSD
-0.30517	2-UpCCGSD
0.48828	2-UpCCGSD
0.06103	2-UpCCGSD
0.30517	2-UpCCGSD
0.24414	2-UpCCGSD
0.12207	2-UpCCGSD
0.06103	2-UpCCGSD
0.06103	2-UpCCGSD
0.36621	2-UpCCGSD
0.06104	2-UpCCGSD
0	2-UpCCGSD
0.42724	2-UpCCGSD
0.42725	2-UpCCGSD
1.34278	2-UpCCGSD
0.12207	2-UpCCGSD
1.40381	2-UpCCGSD
2.68555	2-UpCCGSD
1.03759	2-UpCCGSD
2.31933	2-UpCCGSD
0.97656	2-UpCCGSD
1.4038	2-UpCCGSD
0.97657	2-UpCCGSD
-0.48828	2-UpCCGSD
0.24414	2-UpCCGSD
0.61035	2-UpCCGSD
0	2-UpCCGSD
0.12207	2-UpCCGSD
0.06104	2-UpCCGSD
0.06104	2-UpCCGSD
0.06103	2-UpCCGSD
0.12207	2-UpCCGSD
0.12207	2-UpCCGSD
0.24414	2-UpCCGSD
-0.06104	2-UpCCGSD
0.1831	2-UpCCGSD
0.42725	2-UpCCGSD
0.54932	2-UpCCGSD
0.54932	2-UpCCGSD
1.0376	2-UpCCGSD
0.85449	2-UpCCGSD
0.85449	2-UpCCGSD
0.91552	2-UpCCGSD
1.46485	2-UpCCGSD
0.85449	2-UpCCGSD
1.0376	2-UpCCGSD
0.8545	2-UpCCGSD
0.36621	2-UpCCGSD
0.42724	2-UpCCGSD
0.24414	2-UpCCGSD
0.24414	2-UpCCGSD
0.24414	2-UpCCGSD
0.18311	2-UpCCGSD
-0.06104	2-UpCCGSD
0.12207	2-UpCCGSD
0.1831	2-UpCCGSD
0.42725	2-UpCCGSD
0.24414	2-UpCCGSD
0.67139	2-UpCCGSD
0.79346	2-UpCCGSD
0.42725	2-UpCCGSD
0.24414	2-UpCCGSD
0.91553	2-UpCCGSD
1.89209	2-UpCCGSD
1.09863	2-UpCCGSD
1.83105	2-UpCCGSD
1.28174	2-UpCCGSD
0.73242	2-UpCCGSD
0.36621	2-UpCCGSD
0.61036	2-UpCCGSD
0.18311	2-UpCCGSD
0.1831	2-UpCCGSD
0.06103	2-UpCCGSD
0.12207	2-UpCCGSD
0.06104	2-UpCCGSD
0.18311	2-UpCCGSD
0.06103	2-UpCCGSD
0.12207	2-UpCCGSD
0.12207	2-UpCCGSD
0.18311	2-UpCCGSD
0.12207	2-UpCCGSD
0.24414	2-UpCCGSD
-0.1831	2-UpCCGSD
-0.30517	2-UpCCGSD
0.91553	2-UpCCGSD
0.67138	2-UpCCGSD
1.09863	2-UpCCGSD
1.03759	2-UpCCGSD
2.2583	2-UpCCGSD
0.61035	2-UpCCGSD
0.61035	2-UpCCGSD
1.34278	2-UpCCGSD
-0.73242	2-UpCCGSD
-0.85449	2-UpCCGSD
0.67138	2-UpCCGSD
0.06103	2-UpCCGSD
-0.06104	2-UpCCGSD
0.06104	2-UpCCGSD
0.12207	2-UpCCGSD
0.12207	2-UpCCGSD
0.12207	2-UpCCGSD
0.1831	2-UpCCGSD
0.48828	2-UpCCGSD
0.24414	2-UpCCGSD
0	2-UpCCGSD
-0.06103	2-UpCCGSD
0.48828	2-UpCCGSD
0.18311	2-UpCCGSD
0.73242	2-UpCCGSD
1.2207	2-UpCCGSD
1.58691	2-UpCCGSD
1.09863	2-UpCCGSD
0.85449	2-UpCCGSD
1.09863	2-UpCCGSD
1.46485	2-UpCCGSD
0.67139	2-UpCCGSD
0.79346	2-UpCCGSD
0.54931	2-UpCCGSD
0.12207	2-UpCCGSD
0.12207	2-UpCCGSD
0.18311	2-UpCCGSD
0.12207	2-UpCCGSD
0.06103	2-UpCCGSD
0.12207	2-UpCCGSD
0.1831	2-UpCCGSD
0.12207	2-UpCCGSD
0.06103	2-UpCCGSD
0.06103	2-UpCCGSD
0.06104	2-UpCCGSD
0.18311	2-UpCCGSD
0.67139	2-UpCCGSD
0.1831	2-UpCCGSD
1.28174	2-UpCCGSD
1.03759	2-UpCCGSD
0.12207	2-UpCCGSD
1.15967	2-UpCCGSD
1.89209	2-UpCCGSD
1.46485	2-UpCCGSD
0.42725	2-UpCCGSD
0.36621	2-UpCCGSD
0.24414	2-UpCCGSD
0.42724	2-UpCCGSD
0.1831	2-UpCCGSD
0.18311	2-UpCCGSD
0.18311	2-UpCCGSD
0	2-UpCCGSD
0.12207	2-UpCCGSD
0.1831	2-UpCCGSD
0.24414	2-UpCCGSD
0.24414	2-UpCCGSD
0.06103	2-UpCCGSD
0.06104	2-UpCCGSD
-0.42724	2-UpCCGSD
0.24414	2-UpCCGSD
0.61035	2-UpCCGSD
1.34277	2-UpCCGSD
1.70898	2-UpCCGSD
1.46484	2-UpCCGSD
0.91553	2-UpCCGSD
1.4038	2-UpCCGSD
0.24414	2-UpCCGSD
0.67139	2-UpCCGSD
0.79346	2-UpCCGSD
0.12207	2-UpCCGSD
0.48828	2-UpCCGSD
0.30517	2-UpCCGSD
0.12207	2-UpCCGSD
0.24414	2-UpCCGSD
0.06103	2-UpCCGSD
0.24414	2-UpCCGSD
0.30517	2-UpCCGSD
0.36621	2-UpCCGSD
0.12207	2-UpCCGSD
0	2-UpCCGSD
0.18311	2-UpCCGSD
0.61035	2-UpCCGSD
0.73243	2-UpCCGSD
1.46484	2-UpCCGSD
1.34277	2-UpCCGSD
1.28173	2-UpCCGSD
0.85449	2-UpCCGSD
2.01416	2-UpCCGSD
1.58691	2-UpCCGSD
0.91553	2-UpCCGSD
0.48829	2-UpCCGSD
0.73242	2-UpCCGSD
0.42724	2-UpCCGSD
-0.12207	2-UpCCGSD
0.1831	2-UpCCGSD
0.18311	2-UpCCGSD
0.36621	2-UpCCGSD
0.06103	2-UpCCGSD
0.12207	2-UpCCGSD
0.12207	2-UpCCGSD
0.18311	2-UpCCGSD
0.06103	2-UpCCGSD
0.30517	2-UpCCGSD
0.61035	2-UpCCGSD
0.48828	2-UpCCGSD
-0.91552	2-UpCCGSD
1.52588	2-UpCCGSD
0.54932	2-UpCCGSD
1.58691	2-UpCCGSD
2.31933	2-UpCCGSD
1.15967	2-UpCCGSD
0.85449	2-UpCCGSD
0.97657	2-UpCCGSD
0.97657	2-UpCCGSD
1.0376	2-UpCCGSD
0.48828	2-UpCCGSD
0.48828	2-UpCCGSD
0.30517	2-UpCCGSD
0	2-UpCCGSD
0.12207	2-UpCCGSD
0	2-UpCCGSD
0.06103	2-UpCCGSD
0.06103	2-UpCCGSD
0.18311	2-UpCCGSD
0.12207	2-UpCCGSD
0.42724	2-UpCCGSD
-0.06103	2-UpCCGSD
0.61035	2-UpCCGSD
0.73243	2-UpCCGSD
0.91553	2-UpCCGSD
1.15967	2-UpCCGSD
-0.30518	2-UpCCGSD
0.85449	2-UpCCGSD
1.52588	2-UpCCGSD
0.61035	2-UpCCGSD
0.67139	2-UpCCGSD
0.30518	2-UpCCGSD
0.42725	2-UpCCGSD
0.42724	2-UpCCGSD
0.42724	2-UpCCGSD
0.30517	2-UpCCGSD
0.30518	2-UpCCGSD
0.18311	2-UpCCGSD
0	2-UpCCGSD
0.12207	3-UpCCGSD
0.12207	3-UpCCGSD
0.18311	3-UpCCGSD
0	3-UpCCGSD
-0.24414	3-UpCCGSD
0.48828	3-UpCCGSD
0.97656	3-UpCCGSD
0.73242	3-UpCCGSD
0.85449	3-UpCCGSD
1.34277	3-UpCCGSD
1.64795	3-UpCCGSD
1.0376	3-UpCCGSD
1.64795	3-UpCCGSD
1.46484	3-UpCCGSD
1.0376	3-UpCCGSD
-0.42724	3-UpCCGSD
1.0376	3-UpCCGSD
0.42724	3-UpCCGSD
0.48828	3-UpCCGSD
0.30517	3-UpCCGSD
0.12207	3-UpCCGSD
0.18311	3-UpCCGSD
0.12207	3-UpCCGSD
0.1831	3-UpCCGSD
0.24414	3-UpCCGSD
0.30518	3-UpCCGSD
0.24414	3-UpCCGSD
0	3-UpCCGSD
0.30518	3-UpCCGSD
0.97656	3-UpCCGSD
0.85449	3-UpCCGSD
0.42724	3-UpCCGSD
1.03759	3-UpCCGSD
1.40381	3-UpCCGSD
0.61035	3-UpCCGSD
2.07519	3-UpCCGSD
1.09863	3-UpCCGSD
1.09863	3-UpCCGSD
-0.67138	3-UpCCGSD
0.61035	3-UpCCGSD
0.36621	3-UpCCGSD
0	3-UpCCGSD
0.42724	3-UpCCGSD
0.30517	3-UpCCGSD
0.12207	3-UpCCGSD
0.48828	3-UpCCGSD
-0.06104	3-UpCCGSD
0.06103	3-UpCCGSD
0.12207	3-UpCCGSD
0.1831	3-UpCCGSD
0.36621	3-UpCCGSD
-0.24414	3-UpCCGSD
0.30517	3-UpCCGSD
0.85449	3-UpCCGSD
1.28174	3-UpCCGSD
1.09863	3-UpCCGSD
2.07519	3-UpCCGSD
1.40381	3-UpCCGSD
0.24414	3-UpCCGSD
0.97656	3-UpCCGSD
0.85449	3-UpCCGSD
0.79346	3-UpCCGSD
-0.67138	3-UpCCGSD
-0.36621	3-UpCCGSD
0.12207	3-UpCCGSD
0.36621	3-UpCCGSD
-0.12208	3-UpCCGSD
0.24414	3-UpCCGSD
0.18311	3-UpCCGSD
0	3-UpCCGSD
0.24414	3-UpCCGSD
0.24414	3-UpCCGSD
0.30517	3-UpCCGSD
0	3-UpCCGSD
0.30518	3-UpCCGSD
0.48828	3-UpCCGSD
0.97656	3-UpCCGSD
1.34277	3-UpCCGSD
0.61035	3-UpCCGSD
1.83105	3-UpCCGSD
1.40381	3-UpCCGSD
2.19726	3-UpCCGSD
1.40381	3-UpCCGSD
0.36621	3-UpCCGSD
-0.85449	3-UpCCGSD
0.54932	3-UpCCGSD
0.48828	3-UpCCGSD
0.30517	3-UpCCGSD
0.36621	3-UpCCGSD
0.1831	3-UpCCGSD
0.24414	3-UpCCGSD
0.24414	3-UpCCGSD
0.06103	3-UpCCGSD
0.12207	3-UpCCGSD
0.30518	3-UpCCGSD
0.12207	3-UpCCGSD
0.30517	3-UpCCGSD
0.06104	3-UpCCGSD
-0.42725	3-UpCCGSD
0.79346	3-UpCCGSD
0.06103	3-UpCCGSD
0.97656	3-UpCCGSD
1.09863	3-UpCCGSD
0.73242	3-UpCCGSD
0.48828	3-UpCCGSD
1.95313	3-UpCCGSD
0.79345	3-UpCCGSD
0.54932	3-UpCCGSD
0.42725	3-UpCCGSD
-0.06104	3-UpCCGSD
0.36621	3-UpCCGSD
0.73242	3-UpCCGSD
0	3-UpCCGSD
0.12207	3-UpCCGSD
0.06104	3-UpCCGSD
0.12207	3-UpCCGSD
0.12207	3-UpCCGSD
0.24414	3-UpCCGSD
0.12207	3-UpCCGSD
0.1831	3-UpCCGSD
0.73242	3-UpCCGSD
0.67138	3-UpCCGSD
-1.2207	3-UpCCGSD
0.73242	3-UpCCGSD
1.15966	3-UpCCGSD
1.46484	3-UpCCGSD
2.2583	3-UpCCGSD
1.64795	3-UpCCGSD
1.77002	3-UpCCGSD
0.1831	3-UpCCGSD
0.97657	3-UpCCGSD
0.12207	3-UpCCGSD
0.48828	3-UpCCGSD
0.24414	3-UpCCGSD
0.30517	3-UpCCGSD
0.1831	3-UpCCGSD
0.36621	3-UpCCGSD
0.24414	3-UpCCGSD
0.1831	3-UpCCGSD
0.30517	3-UpCCGSD
0.24414	3-UpCCGSD
0.06103	3-UpCCGSD
-0.12207	3-UpCCGSD
0.18311	3-UpCCGSD
0.12207	3-UpCCGSD
0.67139	3-UpCCGSD
0.91553	3-UpCCGSD
1.4038	3-UpCCGSD
0.97656	3-UpCCGSD
1.70898	3-UpCCGSD
2.01416	3-UpCCGSD
1.52588	3-UpCCGSD
0.97656	3-UpCCGSD
1.0376	3-UpCCGSD
-0.06103	3-UpCCGSD
-0.18311	3-UpCCGSD
-0.06104	3-UpCCGSD
0.24414	3-UpCCGSD
0.12207	3-UpCCGSD
0.18311	3-UpCCGSD
0.18311	3-UpCCGSD
0.12207	3-UpCCGSD
0.1831	3-UpCCGSD
0.24414	3-UpCCGSD
0.12207	3-UpCCGSD
-0.12207	3-UpCCGSD
0.85449	3-UpCCGSD
0.48828	3-UpCCGSD
-0.91553	3-UpCCGSD
0.91553	3-UpCCGSD
1.2207	3-UpCCGSD
0.1831	3-UpCCGSD
0.12207	3-UpCCGSD
1.2207	3-UpCCGSD
1.64795	3-UpCCGSD
-0.06104	3-UpCCGSD
0.42725	3-UpCCGSD
0.67139	3-UpCCGSD
0.24414	3-UpCCGSD
0.12207	3-UpCCGSD
0.30517	3-UpCCGSD
0.12207	3-UpCCGSD
0.30518	3-UpCCGSD
0.06104	3-UpCCGSD
0.12207	3-UpCCGSD
0.30517	3-UpCCGSD
0.18311	3-UpCCGSD
0.48828	3-UpCCGSD
0.36621	3-UpCCGSD
0.36621	3-UpCCGSD
0.67138	3-UpCCGSD
0	3-UpCCGSD
0.61035	3-UpCCGSD
0.54931	3-UpCCGSD
1.03759	3-UpCCGSD
1.70898	3-UpCCGSD
1.83105	3-UpCCGSD
1.95313	3-UpCCGSD
1.15967	3-UpCCGSD
0.54932	3-UpCCGSD
0.48828	3-UpCCGSD
0.1831	3-UpCCGSD
0.12207	3-UpCCGSD
0.30517	3-UpCCGSD
0.06103	3-UpCCGSD
0.18311	3-UpCCGSD
0.06104	3-UpCCGSD
0.24414	3-UpCCGSD
0.1831	3-UpCCGSD
0.18311	3-UpCCGSD
0.30517	3-UpCCGSD
0.36621	3-UpCCGSD
0.42725	3-UpCCGSD
0.48828	3-UpCCGSD
-0.42725	3-UpCCGSD
1.15967	3-UpCCGSD
-0.30518	3-UpCCGSD
1.95312	3-UpCCGSD
0.18311	3-UpCCGSD
1.34277	3-UpCCGSD
1.28174	3-UpCCGSD
0.97656	3-UpCCGSD
-1.03759	3-UpCCGSD
0.61035	3-UpCCGSD
0.61035	3-UpCCGSD
0.48828	3-UpCCGSD
0.42724	3-UpCCGSD
0.06103	3-UpCCGSD
0.24414	3-UpCCGSD
0.18311	3-UpCCGSD
0.24414	3-UpCCGSD
0.1831	3-UpCCGSD
0.42725	3-UpCCGSD
-0.06104	3-UpCCGSD
0.1831	3-UpCCGSD
0.54932	3-UpCCGSD
-0.54932	3-UpCCGSD
0.36621	3-UpCCGSD
0.61035	3-UpCCGSD
0.91552	3-UpCCGSD
1.40381	3-UpCCGSD
1.28174	3-UpCCGSD
1.58691	3-UpCCGSD
1.2207	3-UpCCGSD
1.0376	3-UpCCGSD
0.18311	3-UpCCGSD
0.54932	3-UpCCGSD
0.24414	3-UpCCGSD
0.30517	3-UpCCGSD
0.24414	3-UpCCGSD
0.24414	3-UpCCGSD
0.24414	3-UpCCGSD
0.18311	3-UpCCGSD
0.12207	3-UpCCGSD
0.24414	3-UpCCGSD
0	3-UpCCGSD
0.1831	3-UpCCGSD
0.48828	3-UpCCGSD
0.24414	3-UpCCGSD
0.12207	3-UpCCGSD
0.73242	3-UpCCGSD
1.2207	3-UpCCGSD
1.4038	3-UpCCGSD
1.15966	3-UpCCGSD
1.52588	3-UpCCGSD
1.2207	3-UpCCGSD
1.89209	3-UpCCGSD
1.58691	3-UpCCGSD
0.30518	3-UpCCGSD
0.24414	3-UpCCGSD
0.48828	3-UpCCGSD
0.1831	3-UpCCGSD
0.36621	3-UpCCGSD
0.1831	3-UpCCGSD
0.12207	3-UpCCGSD
0.12207	3-UpCCGSD
0.06103	3-UpCCGSD
0.24414	3-UpCCGSD
0.30518	3-UpCCGSD
0.1831	3-UpCCGSD
0.42724	3-UpCCGSD
0.12207	3-UpCCGSD
0.73242	3-UpCCGSD
0.67139	3-UpCCGSD
0.54931	3-UpCCGSD
0.91552	3-UpCCGSD
1.95312	3-UpCCGSD
1.95313	3-UpCCGSD
1.40381	3-UpCCGSD
1.0376	3-UpCCGSD
0.91553	3-UpCCGSD
-0.06103	3-UpCCGSD
-0.24414	3-UpCCGSD
0.67138	3-UpCCGSD
0.06103	3-UpCCGSD
0.36621	3-UpCCGSD
0	3-UpCCGSD
0.12207	3-UpCCGSD
0.42725	3-UpCCGSD
0.30517	3-UpCCGSD
0.24414	3-UpCCGSD
0.30518	3-UpCCGSD
0.1831	3-UpCCGSD
0.36621	3-UpCCGSD
0.61035	3-UpCCGSD
0.54931	3-UpCCGSD
1.34277	3-UpCCGSD
-0.54932	3-UpCCGSD
1.89209	3-UpCCGSD
2.19726	3-UpCCGSD
0.85449	3-UpCCGSD
1.28173	3-UpCCGSD
1.52588	3-UpCCGSD
0.36621	3-UpCCGSD
-0.24414	3-UpCCGSD
0.54932	3-UpCCGSD
0.42724	3-UpCCGSD
0.30517	3-UpCCGSD
0.36621	3-UpCCGSD
0.06103	3-UpCCGSD
0.12207	3-UpCCGSD
0.12207	3-UpCCGSD
0.06103	3-UpCCGSD
0.12207	3-UpCCGSD
0.30518	3-UpCCGSD
0.06103	3-UpCCGSD
0.42724	3-UpCCGSD
0.24414	3-UpCCGSD
1.28174	3-UpCCGSD
1.0376	3-UpCCGSD
0.24414	3-UpCCGSD
2.62451	3-UpCCGSD
1.28173	3-UpCCGSD
1.52588	3-UpCCGSD
1.03759	3-UpCCGSD
1.2207	3-UpCCGSD
0.36621	3-UpCCGSD
0.67139	3-UpCCGSD
0.54932	3-UpCCGSD
0.79345	3-UpCCGSD
0.24414	3-UpCCGSD
0.42724	3-UpCCGSD
0.06103	3-UpCCGSD
0.18311	3-UpCCGSD
0.06104	3-UpCCGSD
0.24414	3-UpCCGSD
0.1831	3-UpCCGSD
0.30518	3-UpCCGSD
-0.06104	3-UpCCGSD
0.30517	3-UpCCGSD
0.42725	3-UpCCGSD
0.61035	3-UpCCGSD
0.54932	3-UpCCGSD
0.97656	3-UpCCGSD
0.79345	3-UpCCGSD
1.58691	3-UpCCGSD
0.91553	3-UpCCGSD
1.52588	3-UpCCGSD
2.2583	3-UpCCGSD
1.34277	3-UpCCGSD
0.12207	3-UpCCGSD
1.09864	3-UpCCGSD
0.48828	3-UpCCGSD
0.67139	3-UpCCGSD
0.30517	3-UpCCGSD
0.12207	3-UpCCGSD
0.06104	3-UpCCGSD
0.12207	3-UpCCGSD
0.12207	3-UpCCGSD
0.12207	3-UpCCGSD
0.18311	3-UpCCGSD
0.24414	3-UpCCGSD
0.42724	3-UpCCGSD
0	3-UpCCGSD
0.91552	3-UpCCGSD
0.54932	3-UpCCGSD
0.1831	3-UpCCGSD
2.19726	3-UpCCGSD
1.58691	3-UpCCGSD
1.52588	3-UpCCGSD
2.13623	3-UpCCGSD
1.95313	3-UpCCGSD
0.30517	3-UpCCGSD
0.61036	3-UpCCGSD
0.24414	3-UpCCGSD
0.24414	3-UpCCGSD
0.30517	3-UpCCGSD
0.61035	3-UpCCGSD
0.12207	3-UpCCGSD
0.24414	3-UpCCGSD
0.18311	3-UpCCGSD
0.1831	3-UpCCGSD
0.30517	3-UpCCGSD
0.24414	3-UpCCGSD
0	3-UpCCGSD
0.42724	3-UpCCGSD
0.48828	3-UpCCGSD
0.42724	3-UpCCGSD
0.12207	3-UpCCGSD
0.61035	3-UpCCGSD
1.4038	3-UpCCGSD
1.77002	3-UpCCGSD
0.18311	3-UpCCGSD
1.46484	3-UpCCGSD
2.01416	3-UpCCGSD
1.58691	3-UpCCGSD
0	3-UpCCGSD
0.73242	3-UpCCGSD
-0.18311	3-UpCCGSD
0.54932	3-UpCCGSD
0.54931	3-UpCCGSD
0.12207	3-UpCCGSD
0.18311	3-UpCCGSD
0.12207	3-UpCCGSD
0.06103	3-UpCCGSD
0.24414	3-UpCCGSD
0.18311	3-UpCCGSD
0.12207	3-UpCCGSD
0.06103	3-UpCCGSD
0.42725	3-UpCCGSD
0.54931	3-UpCCGSD
0.73242	3-UpCCGSD
0.97656	3-UpCCGSD
1.58691	3-UpCCGSD
1.28173	3-UpCCGSD
1.09863	3-UpCCGSD
1.95312	3-UpCCGSD
1.58691	3-UpCCGSD
0.12207	3-UpCCGSD
0.67139	3-UpCCGSD
-0.1831	3-UpCCGSD
0.12207	3-UpCCGSD
0.24414	3-UpCCGSD
0.12207	3-UpCCGSD
0.30517	3-UpCCGSD
0.42725	3-UpCCGSD
0.12207	3-UpCCGSD
0.12207	3-UpCCGSD
0.1831	3-UpCCGSD
0.18311	3-UpCCGSD
0.1831	3-UpCCGSD
0.36621	3-UpCCGSD
0.30518	3-UpCCGSD
0.73242	3-UpCCGSD
0.85449	3-UpCCGSD
0.30517	3-UpCCGSD
1.28173	3-UpCCGSD
1.89209	3-UpCCGSD
0.30518	3-UpCCGSD
1.15966	3-UpCCGSD
1.09863	3-UpCCGSD
0.91553	3-UpCCGSD
0.73243	3-UpCCGSD
0.30518	3-UpCCGSD
-0.12207	3-UpCCGSD
0.42724	3-UpCCGSD
0.24414	3-UpCCGSD
0.30517	3-UpCCGSD
0.24414	3-UpCCGSD
0.18311	3-UpCCGSD
0.06103	3-UpCCGSD
0.1831	3-UpCCGSD
0.24414	3-UpCCGSD
0	3-UpCCGSD
0.30517	3-UpCCGSD
0	3-UpCCGSD
-0.30518	3-UpCCGSD
0.30517	3-UpCCGSD
0.42724	3-UpCCGSD
1.64794	3-UpCCGSD
1.40381	3-UpCCGSD
1.52588	3-UpCCGSD
1.34277	3-UpCCGSD
0.79346	3-UpCCGSD
0.79345	3-UpCCGSD
-0.36621	3-UpCCGSD
0.54932	3-UpCCGSD
0.30517	3-UpCCGSD
0.1831	3-UpCCGSD
0.54931	3-UpCCGSD
0	3-UpCCGSD
0.36621	3-UpCCGSD
0.12207	3-UpCCGSD
0.12207	3-UpCCGSD
0.1831	3-UpCCGSD
0.36621	3-UpCCGSD
0.12207	3-UpCCGSD
0.24414	3-UpCCGSD
0.30518	3-UpCCGSD
1.03759	3-UpCCGSD
-0.54932	3-UpCCGSD
-0.54932	3-UpCCGSD
1.95312	3-UpCCGSD
1.09863	3-UpCCGSD
1.28174	3-UpCCGSD
1.03759	3-UpCCGSD
1.09863	3-UpCCGSD
1.09863	3-UpCCGSD
0.42725	3-UpCCGSD
0.42725	3-UpCCGSD
0.54931	3-UpCCGSD
0.24414	3-UpCCGSD
