Error	Name
0.24414	4-UpCCGSD
0.54932	4-UpCCGSD
0.12207	4-UpCCGSD
0	4-UpCCGSD
0.06103	4-UpCCGSD
0.48828	4-UpCCGSD
0.18311	4-UpCCGSD
0.24414	4-UpCCGSD
0.36621	4-UpCCGSD
0.61035	4-UpCCGSD
0.36621	4-UpCCGSD
1.28174	4-UpCCGSD
0.97657	4-UpCCGSD
1.28174	4-UpCCGSD
1.70899	4-UpCCGSD
1.58691	4-UpCCGSD
1.46484	4-UpCCGSD
0.85449	4-UpCCGSD
0.12207	4-UpCCGSD
0.73243	4-UpCCGSD
0.42725	4-UpCCGSD
0.73242	4-UpCCGSD
0.24414	4-UpCCGSD
0.61035	4-UpCCGSD
0.30518	4-UpCCGSD
0.30518	4-UpCCGSD
0.30518	4-UpCCGSD
0.1831	4-UpCCGSD
0.12207	4-UpCCGSD
0.24414	4-UpCCGSD
0.30518	4-UpCCGSD
0.61035	4-UpCCGSD
0.61035	4-UpCCGSD
0.67138	4-UpCCGSD
0.36621	4-UpCCGSD
0.54932	4-UpCCGSD
0.73242	4-UpCCGSD
2.01416	4-UpCCGSD
1.34277	4-UpCCGSD
1.70898	4-UpCCGSD
1.28174	4-UpCCGSD
0.54931	4-UpCCGSD
0.36621	4-UpCCGSD
0.97656	4-UpCCGSD
0.42725	4-UpCCGSD
0.1831	4-UpCCGSD
0.30518	4-UpCCGSD
0.18311	4-UpCCGSD
0.24414	4-UpCCGSD
0.24414	4-UpCCGSD
0.12207	4-UpCCGSD
0.18311	4-UpCCGSD
0.18311	4-UpCCGSD
0.30518	4-UpCCGSD
0.30517	4-UpCCGSD
0.67138	4-UpCCGSD
0.73242	4-UpCCGSD
0.73242	4-UpCCGSD
1.15967	4-UpCCGSD
1.52588	4-UpCCGSD
1.58692	4-UpCCGSD
1.4038	4-UpCCGSD
1.28173	4-UpCCGSD
1.15967	4-UpCCGSD
-0.24414	4-UpCCGSD
1.22071	4-UpCCGSD
-0.67138	4-UpCCGSD
0.42725	4-UpCCGSD
0.30517	4-UpCCGSD
0.30518	4-UpCCGSD
0.30518	4-UpCCGSD
0.12207	4-UpCCGSD
0.06104	4-UpCCGSD
0.1831	4-UpCCGSD
-0.06103	4-UpCCGSD
0.24414	4-UpCCGSD
0.12207	4-UpCCGSD
0.73242	4-UpCCGSD
0.61035	4-UpCCGSD
0.61035	4-UpCCGSD
0.61035	4-UpCCGSD
0.97657	4-UpCCGSD
1.0376	4-UpCCGSD
1.77002	4-UpCCGSD
2.74658	4-UpCCGSD
1.03759	4-UpCCGSD
0.73242	4-UpCCGSD
0.97656	4-UpCCGSD
1.22071	4-UpCCGSD
0.24414	4-UpCCGSD
0.61035	4-UpCCGSD
0.48828	4-UpCCGSD
0.24414	4-UpCCGSD
0.24414	4-UpCCGSD
0.18311	4-UpCCGSD
0.06104	4-UpCCGSD
0.06103	4-UpCCGSD
0.18311	4-UpCCGSD
0.42725	4-UpCCGSD
-0.1831	4-UpCCGSD
0.1831	4-UpCCGSD
0.54931	4-UpCCGSD
0.54931	4-UpCCGSD
1.2207	4-UpCCGSD
0.24414	4-UpCCGSD
1.09863	4-UpCCGSD
2.44141	4-UpCCGSD
0.91552	4-UpCCGSD
2.07519	4-UpCCGSD
0.79346	4-UpCCGSD
0.91553	4-UpCCGSD
1.28174	4-UpCCGSD
0.91553	4-UpCCGSD
0.48828	4-UpCCGSD
0.12207	4-UpCCGSD
0.12207	4-UpCCGSD
0.12207	4-UpCCGSD
0.24414	4-UpCCGSD
0	4-UpCCGSD
0.06103	5-UpCCGSD
0.18311	5-UpCCGSD
0.18311	5-UpCCGSD
0.30517	5-UpCCGSD
0.48828	5-UpCCGSD
0.36621	5-UpCCGSD
0.67138	5-UpCCGSD
0.79346	5-UpCCGSD
-0.24414	5-UpCCGSD
0.97656	5-UpCCGSD
1.2207	5-UpCCGSD
0.54931	5-UpCCGSD
1.89209	5-UpCCGSD
1.64794	5-UpCCGSD
1.2207	5-UpCCGSD
1.0376	5-UpCCGSD
0.67139	5-UpCCGSD
1.15966	5-UpCCGSD
0.48828	5-UpCCGSD
0.30517	5-UpCCGSD
0.18311	5-UpCCGSD
0.18311	5-UpCCGSD
0.06103	5-UpCCGSD
0.12207	5-UpCCGSD
0.06104	5-UpCCGSD
0.12207	5-UpCCGSD
0	5-UpCCGSD
0.36621	5-UpCCGSD
0.67139	5-UpCCGSD
0.79345	5-UpCCGSD
0.79346	5-UpCCGSD
0.79346	5-UpCCGSD
1.34277	5-UpCCGSD
1.52588	5-UpCCGSD
1.52587	5-UpCCGSD
1.28174	5-UpCCGSD
1.2207	5-UpCCGSD
0.1831	5-UpCCGSD
-0.1831	5-UpCCGSD
0.73242	5-UpCCGSD
0.54931	5-UpCCGSD
0.61035	5-UpCCGSD
0.30517	5-UpCCGSD
0.24414	5-UpCCGSD
0.30518	5-UpCCGSD
0.12207	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.36621	5-UpCCGSD
0.1831	5-UpCCGSD
0.30517	5-UpCCGSD
0.61035	5-UpCCGSD
0	5-UpCCGSD
0.73242	5-UpCCGSD
0.97657	5-UpCCGSD
0.85449	5-UpCCGSD
1.2207	5-UpCCGSD
2.01416	5-UpCCGSD
2.31934	5-UpCCGSD
0.91552	5-UpCCGSD
0.91553	5-UpCCGSD
1.0376	5-UpCCGSD
0.85449	5-UpCCGSD
1.03759	5-UpCCGSD
0.24414	5-UpCCGSD
0.30517	5-UpCCGSD
0.18311	5-UpCCGSD
0.18311	5-UpCCGSD
0.36621	5-UpCCGSD
0.06103	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.30517	5-UpCCGSD
0.85449	5-UpCCGSD
0.85449	5-UpCCGSD
1.09863	5-UpCCGSD
0.85449	5-UpCCGSD
1.09863	5-UpCCGSD
2.07519	5-UpCCGSD
0.1831	5-UpCCGSD
1.83106	5-UpCCGSD
1.70898	5-UpCCGSD
0.97656	5-UpCCGSD
0.79346	5-UpCCGSD
0.91553	5-UpCCGSD
0.54931	5-UpCCGSD
0.36621	5-UpCCGSD
0.42724	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0	5-UpCCGSD
0.06103	5-UpCCGSD
0.18311	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.36621	5-UpCCGSD
0.30518	5-UpCCGSD
0.73242	5-UpCCGSD
0.12207	5-UpCCGSD
1.09864	5-UpCCGSD
0.97656	5-UpCCGSD
1.34277	5-UpCCGSD
1.09863	5-UpCCGSD
1.2207	5-UpCCGSD
1.28173	5-UpCCGSD
1.52588	5-UpCCGSD
-0.36621	5-UpCCGSD
0.61035	5-UpCCGSD
-0.24414	5-UpCCGSD
0.48828	5-UpCCGSD
0.30517	5-UpCCGSD
0.36621	5-UpCCGSD
0.18311	5-UpCCGSD
0.1831	5-UpCCGSD
0.42724	5-UpCCGSD
0.12207	5-UpCCGSD
0.42725	5-UpCCGSD
0	5-UpCCGSD
0.1831	5-UpCCGSD
0.48828	5-UpCCGSD
0.30517	5-UpCCGSD
0.06103	5-UpCCGSD
0.36621	5-UpCCGSD
1.15966	5-UpCCGSD
1.52588	5-UpCCGSD
-0.12207	5-UpCCGSD
1.64795	5-UpCCGSD
1.95312	5-UpCCGSD
1.58691	5-UpCCGSD
0.54932	5-UpCCGSD
0.85449	5-UpCCGSD
0.85449	5-UpCCGSD
0.30517	5-UpCCGSD
0.30517	5-UpCCGSD
0.12207	5-UpCCGSD
0.30518	5-UpCCGSD
0.24414	5-UpCCGSD
0.1831	5-UpCCGSD
0.06104	5-UpCCGSD
0.30518	5-UpCCGSD
0.12207	5-UpCCGSD
0.54932	5-UpCCGSD
0.54932	5-UpCCGSD
0.85449	5-UpCCGSD
0.91553	5-UpCCGSD
0.97657	5-UpCCGSD
1.58691	5-UpCCGSD
1.95312	5-UpCCGSD
1.15966	5-UpCCGSD
2.13623	5-UpCCGSD
1.77001	5-UpCCGSD
0.61035	5-UpCCGSD
0.42725	5-UpCCGSD
0.42725	5-UpCCGSD
-0.06104	5-UpCCGSD
0.42724	5-UpCCGSD
0.12207	5-UpCCGSD
0.30518	5-UpCCGSD
0.18311	5-UpCCGSD
0.1831	5-UpCCGSD
0.1831	5-UpCCGSD
0.18311	5-UpCCGSD
0.24414	5-UpCCGSD
0.12207	5-UpCCGSD
0.30517	5-UpCCGSD
0.12207	5-UpCCGSD
0.79345	5-UpCCGSD
-0.06104	5-UpCCGSD
0.85449	5-UpCCGSD
1.70898	5-UpCCGSD
1.89209	5-UpCCGSD
1.64794	5-UpCCGSD
1.64795	5-UpCCGSD
1.83105	5-UpCCGSD
0.67138	5-UpCCGSD
0.79346	5-UpCCGSD
0.30518	5-UpCCGSD
0.42724	5-UpCCGSD
0.36621	5-UpCCGSD
0.06103	5-UpCCGSD
0.48828	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.36621	5-UpCCGSD
0.06103	5-UpCCGSD
0.06103	5-UpCCGSD
0.48828	5-UpCCGSD
0.12207	5-UpCCGSD
0.91553	5-UpCCGSD
0.42725	5-UpCCGSD
1.4038	5-UpCCGSD
1.58691	5-UpCCGSD
0.12207	5-UpCCGSD
2.13623	5-UpCCGSD
1.09863	5-UpCCGSD
1.40381	5-UpCCGSD
1.34278	5-UpCCGSD
0.85449	5-UpCCGSD
0.30517	5-UpCCGSD
0.30517	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.18311	5-UpCCGSD
0.12207	5-UpCCGSD
0.06103	5-UpCCGSD
0.12207	5-UpCCGSD
0.54932	5-UpCCGSD
0.30517	5-UpCCGSD
0.06103	5-UpCCGSD
0.54932	5-UpCCGSD
0.54931	5-UpCCGSD
0.12207	5-UpCCGSD
2.0752	5-UpCCGSD
1.2207	5-UpCCGSD
2.31933	5-UpCCGSD
1.15966	5-UpCCGSD
1.34278	5-UpCCGSD
1.28173	5-UpCCGSD
0.67138	5-UpCCGSD
0.42725	5-UpCCGSD
-0.1831	5-UpCCGSD
0.48828	5-UpCCGSD
0.42724	5-UpCCGSD
0.06103	5-UpCCGSD
0.06104	5-UpCCGSD
0.18311	5-UpCCGSD
0.12207	5-UpCCGSD
0.06103	5-UpCCGSD
0	5-UpCCGSD
0.24414	5-UpCCGSD
0.36621	5-UpCCGSD
0.12207	5-UpCCGSD
0.30518	5-UpCCGSD
1.2207	5-UpCCGSD
0.91553	5-UpCCGSD
1.70899	5-UpCCGSD
1.03759	5-UpCCGSD
1.95312	5-UpCCGSD
-0.97657	5-UpCCGSD
1.34278	5-UpCCGSD
1.46484	5-UpCCGSD
0.91553	5-UpCCGSD
0.73243	5-UpCCGSD
-0.42724	5-UpCCGSD
0.67138	5-UpCCGSD
0.30517	5-UpCCGSD
0.30517	5-UpCCGSD
0	5-UpCCGSD
0.24414	5-UpCCGSD
0.06103	5-UpCCGSD
0.12207	5-UpCCGSD
0.06104	5-UpCCGSD
0.06104	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.24414	5-UpCCGSD
0.79345	5-UpCCGSD
0.91553	5-UpCCGSD
1.15967	5-UpCCGSD
1.46484	5-UpCCGSD
2.31933	5-UpCCGSD
1.58691	5-UpCCGSD
1.2207	5-UpCCGSD
1.58691	5-UpCCGSD
0	5-UpCCGSD
0.42725	5-UpCCGSD
-0.12207	5-UpCCGSD
0.42724	5-UpCCGSD
0.06103	5-UpCCGSD
0.12207	5-UpCCGSD
0.06104	5-UpCCGSD
0.12207	5-UpCCGSD
0	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.1831	5-UpCCGSD
0.1831	5-UpCCGSD
0.36621	5-UpCCGSD
0.36621	5-UpCCGSD
0.42724	5-UpCCGSD
0.61035	5-UpCCGSD
0.97656	5-UpCCGSD
0.61035	5-UpCCGSD
1.46484	5-UpCCGSD
1.34278	5-UpCCGSD
1.28173	5-UpCCGSD
1.09863	5-UpCCGSD
1.28174	5-UpCCGSD
0.18311	5-UpCCGSD
0.42724	5-UpCCGSD
0.24414	5-UpCCGSD
0.48828	5-UpCCGSD
0.06104	5-UpCCGSD
0.42725	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.06104	5-UpCCGSD
0.24414	5-UpCCGSD
0.12207	5-UpCCGSD
0.1831	5-UpCCGSD
0.42725	5-UpCCGSD
0.42724	5-UpCCGSD
1.28174	5-UpCCGSD
1.52588	5-UpCCGSD
0.79345	5-UpCCGSD
2.19726	5-UpCCGSD
2.01416	5-UpCCGSD
2.80762	5-UpCCGSD
1.77001	5-UpCCGSD
0.73242	5-UpCCGSD
0.42725	5-UpCCGSD
0.36621	5-UpCCGSD
-0.06104	5-UpCCGSD
0.30517	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.24414	5-UpCCGSD
0.06103	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.30518	5-UpCCGSD
0.30517	5-UpCCGSD
0.24414	5-UpCCGSD
0.42725	5-UpCCGSD
0.85449	5-UpCCGSD
0.73242	5-UpCCGSD
0.67139	5-UpCCGSD
1.09863	5-UpCCGSD
1.95312	5-UpCCGSD
0.54931	5-UpCCGSD
0	5-UpCCGSD
1.28173	5-UpCCGSD
1.0376	5-UpCCGSD
-0.48828	5-UpCCGSD
0.79346	5-UpCCGSD
0.48828	5-UpCCGSD
0.67139	5-UpCCGSD
0.30517	5-UpCCGSD
0.30518	5-UpCCGSD
0.24414	5-UpCCGSD
0	5-UpCCGSD
0.06103	5-UpCCGSD
0.18311	5-UpCCGSD
0.30518	5-UpCCGSD
0.24414	5-UpCCGSD
0.36621	5-UpCCGSD
0.18311	5-UpCCGSD
0.67138	5-UpCCGSD
0.97656	5-UpCCGSD
1.0376	5-UpCCGSD
0.91552	5-UpCCGSD
1.77002	5-UpCCGSD
0.67138	5-UpCCGSD
2.0752	5-UpCCGSD
0.24414	5-UpCCGSD
1.15967	5-UpCCGSD
0.97657	5-UpCCGSD
0.67139	5-UpCCGSD
0.48828	5-UpCCGSD
0.30517	5-UpCCGSD
0.36621	5-UpCCGSD
0.12207	5-UpCCGSD
0.30518	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.06104	5-UpCCGSD
0.24414	5-UpCCGSD
0.12207	5-UpCCGSD
0.48828	5-UpCCGSD
0.42725	5-UpCCGSD
0.42724	5-UpCCGSD
0	5-UpCCGSD
1.22071	5-UpCCGSD
1.28173	5-UpCCGSD
2.07519	5-UpCCGSD
1.34277	5-UpCCGSD
1.77002	5-UpCCGSD
1.46484	5-UpCCGSD
1.09863	5-UpCCGSD
-0.54931	5-UpCCGSD
0.85449	5-UpCCGSD
0.79345	5-UpCCGSD
0.06103	5-UpCCGSD
0.24414	5-UpCCGSD
0.18311	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.18311	5-UpCCGSD
0.06103	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
-0.18311	5-UpCCGSD
1.15967	5-UpCCGSD
0.61035	5-UpCCGSD
1.70898	5-UpCCGSD
1.89209	5-UpCCGSD
1.34277	5-UpCCGSD
1.58692	5-UpCCGSD
0.91552	5-UpCCGSD
0.54931	5-UpCCGSD
0.24414	5-UpCCGSD
0.42725	5-UpCCGSD
0.67138	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.36621	5-UpCCGSD
0.18311	5-UpCCGSD
0.12207	5-UpCCGSD
0.06103	5-UpCCGSD
0.18311	5-UpCCGSD
0.30518	5-UpCCGSD
0.1831	5-UpCCGSD
0.36621	5-UpCCGSD
0.54932	5-UpCCGSD
0.79345	5-UpCCGSD
0.79346	5-UpCCGSD
0.24414	5-UpCCGSD
0.97656	5-UpCCGSD
1.52588	5-UpCCGSD
1.46484	5-UpCCGSD
1.2207	5-UpCCGSD
1.83105	5-UpCCGSD
1.28174	5-UpCCGSD
1.09864	5-UpCCGSD
0.48828	5-UpCCGSD
0.54931	5-UpCCGSD
0.24414	5-UpCCGSD
0.36621	5-UpCCGSD
0.24414	5-UpCCGSD
0.36621	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.18311	5-UpCCGSD
0.30517	5-UpCCGSD
0.36621	5-UpCCGSD
0.48828	5-UpCCGSD
-0.36621	5-UpCCGSD
0.48828	5-UpCCGSD
1.15967	5-UpCCGSD
1.64794	5-UpCCGSD
2.19726	5-UpCCGSD
2.07519	5-UpCCGSD
1.95313	5-UpCCGSD
1.34277	5-UpCCGSD
0.97656	5-UpCCGSD
1.0376	5-UpCCGSD
0.48828	5-UpCCGSD
0.79345	5-UpCCGSD
0.30517	5-UpCCGSD
0.12207	5-UpCCGSD
0.06104	5-UpCCGSD
0.24414	5-UpCCGSD
0	5-UpCCGSD
0.06103	5-UpCCGSD
0.12207	5-UpCCGSD
0.18311	5-UpCCGSD
0.36621	5-UpCCGSD
0.30517	5-UpCCGSD
0	5-UpCCGSD
0.91552	5-UpCCGSD
0.79346	5-UpCCGSD
0.73242	5-UpCCGSD
1.2207	5-UpCCGSD
1.64795	5-UpCCGSD
0.67138	5-UpCCGSD
1.83106	5-UpCCGSD
1.28173	5-UpCCGSD
0.91553	5-UpCCGSD
0.30518	5-UpCCGSD
0.54932	5-UpCCGSD
1.03759	5-UpCCGSD
0.42724	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.24414	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.06104	5-UpCCGSD
0.06103	5-UpCCGSD
0.06103	5-UpCCGSD
0.48828	5-UpCCGSD
0.79345	5-UpCCGSD
-0.48828	5-UpCCGSD
0.91553	5-UpCCGSD
1.89209	5-UpCCGSD
1.70898	5-UpCCGSD
1.03759	5-UpCCGSD
1.95313	5-UpCCGSD
1.58691	5-UpCCGSD
1.09863	5-UpCCGSD
0.48829	5-UpCCGSD
0.67139	5-UpCCGSD
0.54931	5-UpCCGSD
0.30517	5-UpCCGSD
0.36621	5-UpCCGSD
0.18311	5-UpCCGSD
0.18311	5-UpCCGSD
0.06103	5-UpCCGSD
0.12207	5-UpCCGSD
0.18311	5-UpCCGSD
0.18311	5-UpCCGSD
0.36621	5-UpCCGSD
-0.12207	5-UpCCGSD
0.48828	5-UpCCGSD
0.54931	5-UpCCGSD
0.36621	5-UpCCGSD
0.24414	5-UpCCGSD
1.28173	5-UpCCGSD
2.38037	5-UpCCGSD
2.56347	5-UpCCGSD
1.40381	5-UpCCGSD
1.52587	5-UpCCGSD
1.15967	5-UpCCGSD
-0.73242	5-UpCCGSD
0.67139	5-UpCCGSD
-0.24414	5-UpCCGSD
0.36621	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.30518	5-UpCCGSD
0	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.30518	5-UpCCGSD
0.12207	5-UpCCGSD
0.48828	5-UpCCGSD
0.18311	5-UpCCGSD
0.54931	5-UpCCGSD
-0.42725	5-UpCCGSD
1.58692	5-UpCCGSD
1.34277	5-UpCCGSD
0.91552	5-UpCCGSD
1.46484	5-UpCCGSD
1.34278	5-UpCCGSD
0.91552	5-UpCCGSD
1.0376	5-UpCCGSD
0.97657	5-UpCCGSD
0.54932	5-UpCCGSD
0.91552	5-UpCCGSD
0.24414	5-UpCCGSD
0.42724	5-UpCCGSD
0.18311	5-UpCCGSD
0.18311	5-UpCCGSD
0.24414	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.24414	5-UpCCGSD
0.12207	5-UpCCGSD
0.54932	5-UpCCGSD
0.91552	5-UpCCGSD
-0.30518	5-UpCCGSD
-0.91552	5-UpCCGSD
1.64794	5-UpCCGSD
1.95312	5-UpCCGSD
1.46484	5-UpCCGSD
0.36621	5-UpCCGSD
1.15966	5-UpCCGSD
1.77002	5-UpCCGSD
0.67139	5-UpCCGSD
0.36621	5-UpCCGSD
0.67138	5-UpCCGSD
0	5-UpCCGSD
0.1831	5-UpCCGSD
0.24414	5-UpCCGSD
0.12207	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.42725	5-UpCCGSD
0.12207	5-UpCCGSD
0.12207	5-UpCCGSD
0.42724	5-UpCCGSD
0.36621	5-UpCCGSD
1.03759	5-UpCCGSD
1.15967	5-UpCCGSD
0.61035	5-UpCCGSD
1.03759	5-UpCCGSD
1.89209	5-UpCCGSD
0.67138	5-UpCCGSD
2.19727	5-UpCCGSD
1.4038	5-UpCCGSD
0.30517	5-UpCCGSD
0.18311	5-UpCCGSD
0.36621	5-UpCCGSD
0.06103	5-UpCCGSD
0.36621	5-UpCCGSD
0.36621	5-UpCCGSD
0.30518	5-UpCCGSD
0.24414	5-UpCCGSD
0.1831	5-UpCCGSD
0.1831	5-UpCCGSD
0.12207	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.1831	5-UpCCGSD
0.42725	5-UpCCGSD
0.1831	5-UpCCGSD
0.85449	5-UpCCGSD
1.52588	5-UpCCGSD
1.2207	5-UpCCGSD
1.2207	5-UpCCGSD
0.85449	5-UpCCGSD
3.11279	5-UpCCGSD
2.01416	5-UpCCGSD
0.91553	5-UpCCGSD
0.91553	5-UpCCGSD
0.73242	5-UpCCGSD
0.30517	5-UpCCGSD
0.36621	5-UpCCGSD
0	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.12207	5-UpCCGSD
0.18311	5-UpCCGSD
0.12207	5-UpCCGSD
0.1831	5-UpCCGSD
0.30517	5-UpCCGSD
0.36621	5-UpCCGSD
0.67138	5-UpCCGSD
0.85449	5-UpCCGSD
1.28174	5-UpCCGSD
1.15966	5-UpCCGSD
1.46484	5-UpCCGSD
2.2583	5-UpCCGSD
1.95313	5-UpCCGSD
0.79345	5-UpCCGSD
1.28174	5-UpCCGSD
1.09864	5-UpCCGSD
0.42725	5-UpCCGSD
1.09863	5-UpCCGSD
0.36621	5-UpCCGSD
0.24414	5-UpCCGSD
0.18311	5-UpCCGSD
0.18311	5-UpCCGSD
0.06103	5-UpCCGSD
0.1831	5-UpCCGSD
0.06104	5-UpCCGSD
0.30518	5-UpCCGSD
0.30517	5-UpCCGSD
0.48828	5-UpCCGSD
0.91553	5-UpCCGSD
0.67138	5-UpCCGSD
0.73242	5-UpCCGSD
1.0376	5-UpCCGSD
0.85449	5-UpCCGSD
1.28173	5-UpCCGSD
1.15966	5-UpCCGSD
1.52588	5-UpCCGSD
1.70898	5-UpCCGSD
0.79345	5-UpCCGSD
0.73243	5-UpCCGSD
0.48828	5-UpCCGSD
0.48828	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.30518	5-UpCCGSD
0.24414	5-UpCCGSD
0.06103	5-UpCCGSD
0.12207	5-UpCCGSD
0.06104	5-UpCCGSD
0.42725	5-UpCCGSD
0	5-UpCCGSD
0.24414	5-UpCCGSD
0.42725	5-UpCCGSD
0.42724	5-UpCCGSD
-0.12207	5-UpCCGSD
0.91553	5-UpCCGSD
0.67138	5-UpCCGSD
0.97656	5-UpCCGSD
1.28173	5-UpCCGSD
0.97656	5-UpCCGSD
1.64794	5-UpCCGSD
0.54931	5-UpCCGSD
0.30518	5-UpCCGSD
0.67139	5-UpCCGSD
0.67138	5-UpCCGSD
0.48828	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.18311	5-UpCCGSD
0.12207	5-UpCCGSD
0.1831	5-UpCCGSD
0.06104	5-UpCCGSD
0.12207	5-UpCCGSD
0	5-UpCCGSD
0.06103	5-UpCCGSD
0.48828	5-UpCCGSD
0.30517	5-UpCCGSD
1.40381	5-UpCCGSD
1.0376	5-UpCCGSD
1.64794	5-UpCCGSD
1.2207	5-UpCCGSD
0.73242	5-UpCCGSD
2.19727	5-UpCCGSD
1.15966	5-UpCCGSD
1.0376	5-UpCCGSD
0.73243	5-UpCCGSD
0.67139	5-UpCCGSD
-0.18311	5-UpCCGSD
0.1831	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.24414	5-UpCCGSD
0.1831	5-UpCCGSD
0.06103	5-UpCCGSD
0.24414	5-UpCCGSD
0.30518	5-UpCCGSD
0.1831	5-UpCCGSD
0.30517	5-UpCCGSD
0.54932	5-UpCCGSD
0.54931	5-UpCCGSD
0.54932	5-UpCCGSD
0.67139	5-UpCCGSD
0.97656	5-UpCCGSD
0.54931	5-UpCCGSD
-0.97657	5-UpCCGSD
1.40381	5-UpCCGSD
1.34277	5-UpCCGSD
0.91553	5-UpCCGSD
0.36621	5-UpCCGSD
0.73242	5-UpCCGSD
0.12207	5-UpCCGSD
0.48828	5-UpCCGSD
0.42724	5-UpCCGSD
0.12207	5-UpCCGSD
0.24414	5-UpCCGSD
0.1831	5-UpCCGSD
